,Month_Year,Address_Zipcode,Eviction_Notice,actual_evictions,month_year,months_ahead,predicted_evictions,month_for_zips,months_ahead_2,perc_of_month,predicted_evictions_by_zip,actual_evictions_random_forest,month_year_random_forest,predicted_evictions_random_forest,zip_code
6547,2008-02-01,94127,2,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0125285746928,1.46951837774,2.0,2008-02-01,1.40004938272,94127
6550,2008-02-01,94131,7,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0295595579605,3.46713929765,7.0,2008-02-01,4.8,94131
6553,2008-02-01,94132,1,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0199128044631,2.3356393547,1.0,2008-02-01,2.8,94132
6556,2008-02-01,94133,5,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0404652422628,4.74630344018,5.0,2008-02-01,4.2,94133
6559,2008-02-01,94134,3,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0277366528239,3.25332466471,3.0,2008-02-01,1.80003292181,94134
6562,2008-02-01,Unknown_ZIP,1,123.0,2008-02-01,3.0,117.293340526,2008-02-01,3.0,0.0203633077414,2.38848038914,1.0,2008-02-01,1.8,Unknown_ZIP
6565,2008-03-01,94102,4,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0691490841573,8.36231463969,4.0,2008-03-01,12.0,94102
6568,2008-03-01,94103,8,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0504855122127,6.10529760464,8.0,2008-03-01,3.3,94103
6571,2008-03-01,94107,5,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0193046002456,2.33453766185,5.0,2008-03-01,4.2,94107
6574,2008-03-01,94108,2,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0175647678171,2.12413681034,2.0,2008-03-01,1.5,94108
6577,2008-03-01,94109,18,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0800188435007,9.67681285459,18.0,2008-03-01,12.2,94109
6580,2008-03-01,94110,22,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.131605838524,15.9153146215,22.0,2008-03-01,10.4,94110
6583,2008-03-01,94112,9,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0619982051556,7.49754685727,9.0,2008-03-01,7.7,94112
6586,2008-03-01,94114,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0759662378032,9.18672445551,3.0,2008-03-01,8.2,94114
6589,2008-03-01,94116,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0306016801604,3.70071246963,3.0,2008-03-01,3.5,94116
6592,2008-03-01,94117,8,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0750055578771,9.07054782196,8.0,2008-03-01,10.3,94117
6595,2008-03-01,94118,16,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0522011051386,6.31276713246,16.0,2008-03-01,4.1,94118
6598,2008-03-01,94121,7,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0468477054376,5.66537153443,7.0,2008-03-01,4.1,94121
6601,2008-03-01,94122,6,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0630032649136,7.61909041827,6.0,2008-03-01,10.6,94122
6604,2008-03-01,94123,4,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0335308581128,4.05494286866,4.0,2008-03-01,4.9,94123
6607,2008-03-01,94124,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.027388843453,3.31217874194,3.0,2008-03-01,5.2,94124
6610,2008-03-01,94127,2,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0125285746928,1.51510153525,2.0,2008-03-01,2.7,94127
6613,2008-03-01,94132,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0199128044631,2.4080888172,3.0,2008-03-01,2.6,94132
6616,2008-03-01,94133,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0404800224578,4.89531695957,3.0,2008-03-01,7.5,94133
6619,2008-03-01,Unknown_ZIP,3,129.0,2008-03-01,3.0,120.931675981,2008-03-01,3.0,0.0202078391281,2.44376785371,3.0,2008-03-01,1.9,Unknown_ZIP
6622,2008-04-01,94102,10,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0695103005004,8.32273467733,10.0,2008-04-01,9.4,94102
6625,2008-04-01,94103,6,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0507917895069,6.08149561733,6.0,2008-04-01,7.2,94103
6628,2008-04-01,94108,7,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.017552861585,2.10167138896,7.0,2008-04-01,2.7,94108
6631,2008-04-01,94109,7,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0798876817929,9.56525831082,7.0,2008-04-01,10.5,94109
6634,2008-04-01,94110,16,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.131611740094,15.7583780438,16.0,2008-04-01,13.1,94110
6637,2008-04-01,94112,5,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0617225827373,7.3902813831,5.0,2008-04-01,6.2,94112
6640,2008-04-01,94114,18,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0758724231811,9.08449600874,18.0,2008-04-01,8.8553030303,94114
6643,2008-04-01,94115,8,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0402700128361,4.8216829718,8.0,2008-04-01,4.0,94115
6646,2008-04-01,94116,4,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0304595311246,3.64703639778,4.0,2008-04-01,2.2,94116
6649,2008-04-01,94117,9,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0749216913167,8.97066123893,9.0,2008-04-01,6.5,94117
6652,2008-04-01,94118,4,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0529632984702,6.34149870782,4.0,2008-04-01,7.1,94118
6655,2008-04-01,94121,2,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0464837125826,5.56567305647,2.0,2008-04-01,6.8,94121
6658,2008-04-01,94122,11,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.063266527423,7.57514379749,11.0,2008-04-01,7.9,94122
6661,2008-04-01,94123,4,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0332781941598,3.98452572552,4.0,2008-04-01,2.5,94123
6664,2008-04-01,94124,4,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.027281319514,3.26649694114,4.0,2008-04-01,4.9,94124
6667,2008-04-01,94127,1,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0124667759698,1.49269486582,1.0,2008-04-01,1.99681197923,94127
6670,2008-04-01,94131,6,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0291755096363,3.49329558398,6.0,2008-04-01,3.3,94131
6673,2008-04-01,94132,7,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0197757651495,2.36782815202,7.0,2008-04-01,3.1,94132
6676,2008-04-01,94133,5,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.040245207783,4.81871296772,5.0,2008-04-01,6.9,94133
6679,2008-04-01,94134,2,136.0,2008-04-01,3.0,119.733832503,2008-04-01,3.0,0.0274973911044,3.29236802076,2.0,2008-04-01,3.8,94134
6682,2008-05-01,94102,6,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0690886177285,8.25692940509,6.0,2008-05-01,12.1,94102
6685,2008-05-01,94103,14,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0505427183219,6.04046905042,14.0,2008-05-01,9.8,94103
6688,2008-05-01,94109,6,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0802048168997,9.58545029358,6.0,2008-05-01,10.5,94109
6691,2008-05-01,94110,11,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.131521454855,15.7184121451,11.0,2008-05-01,15.2,94110
6694,2008-05-01,94112,6,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0612936919813,7.32534105192,6.0,2008-05-01,10.4,94112
6697,2008-05-01,94114,22,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0759236344059,9.0737969593,22.0,2008-05-01,8.9,94114
6700,2008-05-01,94115,1,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0400413475958,4.7854276327,1.0,2008-05-01,6.5,94115
6703,2008-05-01,94116,2,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0303988382524,3.63303058737,2.0,2008-05-01,2.7,94116
6706,2008-05-01,94117,12,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0754372016858,9.01566233797,12.0,2008-05-01,8.5,94117
6709,2008-05-01,94118,2,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.052847139112,6.31587533888,2.0,2008-05-01,9.3,94118
6712,2008-05-01,94121,8,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0464291957034,5.54885310869,8.0,2008-05-01,5.9,94121
6715,2008-05-01,94122,4,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0628272156022,7.50861576048,4.0,2008-05-01,8.4,94122
6718,2008-05-01,94123,1,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0340756490514,4.0724541596,1.0,2008-05-01,9.2,94123
6721,2008-05-01,94124,1,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0273326823149,3.26658769195,1.0,2008-05-01,4.0,94124
6724,2008-05-01,94127,1,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0125209672074,1.49640774,1.0,2008-05-01,2.4,94127
6727,2008-05-01,94131,13,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0294614380845,3.52099987572,13.0,2008-05-01,7.6,94131
6730,2008-05-01,94132,1,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.019640350221,2.3472605271,1.0,2008-05-01,2.1,94132
6733,2008-05-01,94133,8,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0402491417511,4.81026155944,8.0,2008-05-01,5.5,94133
6736,2008-05-01,94134,4,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0274663196324,3.2825589754,4.0,2008-05-01,4.0,94134
6739,2008-05-01,Unknown_ZIP,2,125.0,2008-05-01,3.0,119.512152313,2008-05-01,3.0,0.0200690143255,2.39849109685,2.0,2008-05-01,1.1,Unknown_ZIP
6742,2008-06-01,94102,5,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0687360171193,8.25999899792,5.0,2008-06-01,11.3,94102
6745,2008-06-01,94103,7,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0506499406168,6.08659733679,7.0,2008-06-01,8.2,94103
6748,2008-06-01,94107,1,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0196435205044,2.36055952151,1.0,2008-06-01,4.7,94107
6751,2008-06-01,94109,14,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0807541693702,9.7042189238,14.0,2008-06-01,12.9,94109
6754,2008-06-01,94110,5,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.131882762084,15.8483358262,5.0,2008-06-01,13.2,94110
6757,2008-06-01,94112,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0613728859054,7.37517239613,3.0,2008-06-01,5.0,94112
6760,2008-06-01,94114,1,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0754314117848,9.06458377815,1.0,2008-06-01,7.0,94114
6763,2008-06-01,94115,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0400413475958,4.81176397583,3.0,2008-06-01,3.9,94115
6766,2008-06-01,94116,1,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0303281152395,3.64452599941,1.0,2008-06-01,3.1,94116
6769,2008-06-01,94117,11,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0753129267061,9.05034544034,11.0,2008-06-01,9.4,94117
6772,2008-06-01,94118,5,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0535124089124,6.43057981124,5.0,2008-06-01,9.7,94118
6775,2008-06-01,94121,13,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0465017361681,5.5881081018,13.0,2008-06-01,8.5,94121
6778,2008-06-01,94122,6,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0626761453458,7.531784928,6.0,2008-06-01,10.6,94122
6781,2008-06-01,94123,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0340455716287,4.09125229133,3.0,2008-06-01,5.5,94123
6784,2008-06-01,94124,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0272931010687,3.27980870765,3.0,2008-06-01,2.3,94124
6787,2008-06-01,94127,1,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0125629800069,1.50969181248,1.0,2008-06-01,1.8,94127
6790,2008-06-01,94131,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0294614380845,3.54037750882,3.0,2008-06-01,3.2,94131
6793,2008-06-01,94132,3,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0196819072754,2.36517245522,3.0,2008-06-01,2.6,94132
6796,2008-06-01,94133,1,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0400857443685,4.81709913072,1.0,2008-06-01,6.2,94133
6799,2008-06-01,94134,2,91.0,2008-06-01,3.0,120.169881004,2008-06-01,3.0,0.0274663196324,3.30062436185,2.0,2008-06-01,4.0,94134
6802,2008-07-01,94102,9,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.068779993217,8.57348753532,9.0,2008-07-01,12.2,94102
6805,2008-07-01,94103,19,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0505894564172,6.30602088958,19.0,2008-07-01,7.4,94103
6808,2008-07-01,94108,1,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0179829296222,2.24158822578,1.0,2008-07-01,5.1,94108
6811,2008-07-01,94109,3,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0804855126626,10.0325909805,3.0,2008-07-01,15.7,94109
6814,2008-07-01,94110,18,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.131752159302,16.4230242356,18.0,2008-07-01,11.1,94110
6817,2008-07-01,94112,15,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0611450323867,7.62178285421,15.0,2008-07-01,7.4,94112
6820,2008-07-01,94114,3,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0759584629829,9.46829019787,3.0,2008-07-01,9.4,94114
6823,2008-07-01,94115,2,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0402185379903,5.01327665242,2.0,2008-07-01,5.0,94115
6826,2008-07-01,94116,4,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0303191314108,3.77930678783,4.0,2008-07-01,2.8,94116
6829,2008-07-01,94117,16,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0752291060078,9.37737520003,16.0,2008-07-01,11.1,94117
6832,2008-07-01,94118,6,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0532892547994,6.64255316728,6.0,2008-07-01,5.8,94118
6835,2008-07-01,94121,17,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0462100310872,5.76012161389,17.0,2008-07-01,6.9,94121
6838,2008-07-01,94122,10,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0628431747733,7.83345781816,10.0,2008-07-01,9.8,94122
6841,2008-07-01,94123,1,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.034000583212,4.23820304026,1.0,2008-07-01,4.8,94123
6844,2008-07-01,94124,4,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0273134728344,3.40464876397,4.0,2008-07-01,3.7,94124
6847,2008-07-01,94127,2,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0124906183564,1.55696672504,2.0,2008-07-01,4.1,94127
6850,2008-07-01,94131,1,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0296109912373,3.69103648324,1.0,2008-07-01,3.2,94131
6853,2008-07-01,94132,3,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0200431422863,2.49839557294,3.0,2008-07-01,1.9,94132
6856,2008-07-01,94133,3,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0400541154305,4.99278123361,3.0,2008-07-01,4.7,94133
6859,2008-07-01,94134,2,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0273399786693,3.40795273994,2.0,2008-07-01,3.9,94134
6862,2008-07-01,Unknown_ZIP,2,141.0,2008-07-01,3.0,124.650892423,2008-07-01,3.0,0.0201052279576,2.50613460728,2.0,2008-07-01,1.8,Unknown_ZIP
6865,2008-08-01,94102,3,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0685910841877,8.32783796588,3.0,2008-08-01,10.1,94102
6868,2008-08-01,94103,6,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0511528558996,6.2106132374,6.0,2008-08-01,9.3,94103
6871,2008-08-01,94107,2,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0196435205044,2.38497550778,2.0,2008-08-01,3.1,94107
6874,2008-08-01,94108,2,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0179829296222,2.18335846151,2.0,2008-08-01,2.8,94108
6877,2008-08-01,94109,15,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0801901898202,9.73611826061,15.0,2008-08-01,8.6,94109
6880,2008-08-01,94110,11,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.131354412399,15.9481115588,11.0,2008-08-01,11.3,94110
6883,2008-08-01,94111,1,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.00996380075698,1.20973329422,1.0,2008-08-01,1.4,94111
6886,2008-08-01,94112,8,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0610244357593,7.40914973106,8.0,2008-08-01,6.0,94112
6889,2008-08-01,94114,18,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0768762752491,9.33376649861,18.0,2008-08-01,13.6,94114
6892,2008-08-01,94115,8,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0399174301586,4.8464883492,8.0,2008-08-01,4.9,94115
6895,2008-08-01,94116,1,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0301801107175,3.66425279355,1.0,2008-08-01,2.4,94116
6898,2008-08-01,94117,1,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0754179323168,9.15670494925,1.0,2008-08-01,10.5,94117
6901,2008-08-01,94118,8,116.0,2008-08-01,3.0,121.412834693,2008-08-01,3.0,0.0529471515443,6.4284637579,8.0,2008-08-01,9.4,94118
